employee_id,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
39496,1,30,3,4,0,0,50,0
70017,1,41,3,3,0,0,46,0
18362,1,35,5,8,0,0,50,0
47844,1,56,3,2,1,0,62,0
12266,1,32,2,3,0,0,62,0
57693,1,36,3,9,0,0,55,0
14231,1,29,1,5,1,0,86,0
5070,1,57,3,4,0,0,81,0
19226,1,49,4,2,0,0,61,0
1452,1,35,5,8,1,0,59,0
38152,1,26,5,4,1,0,70,1
21327,1,53,2,21,0,0,48,0
52850,1,26,5,2,0,0,72,1
1343,1,31,4,6,0,0,52,0
78064,2,29,3,6,0,0,46,0
19175,1,25,3,3,0,0,62,0
55453,1,33,3,5,0,0,67,0
33821,3,40,5,13,1,0,84,0
65874,2,30,3,5,1,0,51,1
36107,1,36,3,10,0,0,42,0
28885,1,37,3,2,1,0,60,0
43910,1,32,5,9,0,0,45,0
9408,2,27,3,6,0,0,85,0
73048,1,31,3,7,0,0,68,0
27818,3,54,3,9,0,0,74,0
47321,1,47,4,4,0,0,58,0
25452,1,29,5,5,1,0,87,0
51945,1,43,3,3,0,0,51,0
19689,1,26,5,3,1,0,60,0
1318,1,34,4,6,1,0,49,0
32475,3,26,1,2,0,0,50,0
21108,2,38,4,11,1,0,60,1
58202,4,47,3,3,0,0,67,0
26959,1,58,3,2,1,0,62,0
32618,1,28,,1,1,0,60,0
9458,1,39,3,7,0,0,66,0
52571,2,31,,1,0,0,51,0
47076,1,48,3,5,0,0,54,0
52056,1,26,,1,1,0,45,0
61599,1,29,4,2,0,0,49,0
45714,1,29,4,1,0,0,71,0
54663,1,37,4,5,0,0,49,0
65419,1,27,,1,0,0,53,0
43478,1,28,,1,1,0,81,0
67008,1,27,4,3,1,0,81,0
28536,1,32,3,6,0,0,51,0
52505,1,32,5,5,0,0,45,0
20799,1,31,1,4,0,0,83,0
23168,1,58,3,3,1,0,62,0
61973,1,30,5,3,0,0,47,0
56737,1,38,3,5,0,0,56,0
56465,1,28,,1,0,0,80,0
12171,1,33,3,6,0,0,82,1
55628,2,27,5,2,1,0,83,0
76016,1,33,1,5,0,0,80,0
16049,1,40,5,2,1,0,56,0
6698,4,28,,1,1,0,88,0
8046,1,36,3,7,0,0,47,0
70220,1,30,3,3,0,0,51,0
70339,1,29,2,2,0,0,83,0
37073,1,30,4,7,0,0,80,0
74959,1,32,4,10,0,0,47,0
74985,1,28,5,3,0,0,92,1
8292,1,37,2,7,0,0,67,0
71826,3,28,3,3,1,0,86,0
58937,3,28,,1,0,0,76,0
50884,1,30,5,9,0,0,87,0
63862,1,30,1,4,0,0,71,0
26401,1,30,2,6,0,0,58,0
28294,2,34,5,6,0,0,58,0
52182,1,22,1,2,0,0,79,0
4447,1,46,5,7,1,0,78,0
26238,1,39,2,7,0,0,82,0
71601,2,33,5,7,1,0,81,0
10393,1,56,4,19,0,0,57,0
21525,1,24,,1,1,0,61,0
18495,1,34,5,8,0,0,48,0
51163,1,31,1,5,1,0,51,0
21436,1,23,,1,1,0,55,0
43979,1,25,,1,0,0,78,0
9449,1,40,3,6,0,0,55,0
603,1,28,5,5,1,0,62,0
4431,1,37,5,5,0,0,76,1
11371,1,38,2,11,0,0,51,0
35978,2,36,3,6,0,0,84,0
71455,1,49,1,5,0,0,72,0
61165,1,33,5,4,1,0,61,0
52971,1,28,3,3,1,0,89,1
24111,1,37,3,8,0,0,57,0
14405,1,27,4,3,0,0,73,0
50462,1,29,5,5,1,0,50,0
46065,1,27,5,2,1,0,85,0
77693,1,35,3,9,1,0,59,0
32773,1,45,4,6,1,0,52,0
25006,1,28,5,2,1,0,45,1
39868,1,60,3,21,0,0,79,0
71677,3,30,4,4,0,0,79,0
4388,1,30,3,2,0,0,79,0
39364,2,42,3,11,0,0,65,0
167,1,46,3,19,0,0,80,0
69197,1,32,5,2,0,0,53,0
5507,1,30,5,5,1,0,57,0
1218,1,47,1,18,0,0,56,0
42282,1,25,,1,0,0,59,0
24883,1,27,3,3,1,0,65,1
30056,1,29,5,3,1,0,84,0
75027,1,35,1,4,0,0,54,0
9056,1,29,5,3,1,0,84,0
15029,3,24,,1,0,0,67,0
14280,1,27,2,2,1,0,81,0
35709,1,40,5,8,1,0,74,0
18114,1,43,5,2,1,0,63,0
53908,1,43,1,15,0,0,47,0
51443,1,50,5,8,1,0,61,1
24913,1,26,4,2,0,0,48,0
45953,1,30,5,4,1,1,84,0
40701,2,35,5,8,0,1,91,1
1443,1,37,4,9,0,0,80,0
10612,1,39,3,13,0,0,63,0
74172,1,35,5,10,0,0,70,1
52664,1,38,1,5,1,0,49,0
17902,1,27,4,2,0,0,55,0
61290,1,26,3,4,1,0,80,0
74848,1,32,5,3,1,0,48,0
61303,1,33,3,7,0,0,55,0
58558,1,38,3,12,0,0,80,0
51885,2,26,3,4,0,0,82,0
50828,1,29,3,2,1,0,72,0
73738,2,41,4,16,1,0,58,0
49206,1,30,4,4,1,0,85,0
18919,2,32,5,5,1,0,57,0
31155,2,26,,1,1,0,76,0
37288,1,37,3,10,0,0,87,0
27882,1,38,4,3,0,0,58,0
20092,2,36,2,4,1,0,52,0
76770,2,32,3,7,1,1,46,0
7174,1,51,1,7,0,0,45,0
38630,2,31,1,5,0,0,62,0
12473,1,45,5,6,1,0,73,0
65062,1,34,4,7,0,0,61,0
28321,1,39,3,8,0,0,79,0
25516,1,29,5,5,1,0,68,0
49635,1,38,5,4,0,0,43,0
74022,1,28,5,2,0,0,53,0
65862,2,34,5,8,0,0,73,1
43506,1,34,5,8,1,0,62,1
36325,1,35,3,7,0,0,53,0
11553,1,29,3,4,0,0,61,0
61410,1,28,3,2,0,0,55,0
53806,1,23,5,2,1,0,64,0
71341,1,55,5,3,1,0,60,0
2554,2,34,4,8,0,0,64,0
15867,1,50,5,2,1,1,76,0
61801,2,34,5,3,1,0,60,1
20808,1,30,3,4,0,0,66,0
69620,1,32,4,7,0,0,66,0
63878,2,36,5,12,0,0,49,0
42043,1,36,3,3,1,0,51,0
13395,1,29,5,5,1,0,77,1
29955,1,26,2,5,0,0,50,0
61339,2,41,5,10,0,0,53,0
78297,1,34,5,7,1,0,56,0
68963,1,54,4,14,0,0,50,0
28974,2,38,2,5,0,0,51,0
21967,1,57,2,5,1,0,50,0
3507,1,44,5,5,1,0,50,0
32495,1,33,5,2,0,0,83,0
7121,1,50,1,10,0,0,51,0
70949,1,37,4,8,0,0,46,0
3098,1,45,5,8,1,0,93,1
65867,1,54,3,19,0,0,58,0
13054,1,46,5,3,0,0,56,0
59277,1,31,1,7,0,0,47,0
72578,1,47,3,10,0,0,69,0
56918,1,30,3,3,1,0,84,0
40586,1,43,1,7,0,0,51,0
6771,1,25,4,3,1,1,44,0
69251,1,42,5,10,1,0,89,0
48372,1,34,5,5,0,1,66,1
4709,1,58,3,27,0,0,46,0
8803,1,35,1,3,0,0,69,0
287,1,22,,1,0,0,62,1
28830,1,34,4,8,1,0,51,0
37076,1,44,4,6,0,0,48,0
14566,1,35,1,3,0,0,71,0
26799,1,51,3,18,0,0,81,0
18391,2,29,4,1,0,0,72,0
44917,1,58,5,4,1,0,74,0
3687,1,40,3,9,0,0,47,0
76105,1,25,3,2,1,0,76,0
68840,5,27,3,3,0,0,82,0
39600,1,38,4,9,1,0,58,0
68637,2,35,1,7,0,0,67,0
30279,1,27,3,4,0,0,81,0
31512,1,34,3,6,1,0,47,1
31734,1,40,4,14,0,0,60,0
59757,2,31,2,4,0,0,52,0
61342,1,36,3,3,1,0,78,0
10111,1,33,5,9,0,0,54,0
43703,1,40,,1,1,1,49,0
26212,1,36,3,10,0,0,68,0
46059,1,28,,1,0,0,60,0
42117,1,35,3,3,1,0,56,0
45833,1,36,5,9,1,0,83,0
69074,1,28,3,4,0,0,63,0
68341,1,30,3,3,0,0,54,0
20475,1,24,,1,0,0,85,0
31139,2,40,3,13,0,0,54,0
3251,1,29,4,4,0,0,83,0
9966,1,36,5,4,1,0,87,0
75011,1,30,1,6,0,0,45,0
26947,1,32,4,4,0,0,81,0
5094,1,29,3,3,0,0,59,0
21194,1,35,2,3,0,0,81,0
6389,2,38,3,7,0,0,81,0
31872,1,33,1,7,1,0,84,0
56800,1,33,3,9,0,0,59,0
62146,1,59,4,5,1,0,52,0
48158,2,34,1,6,0,0,52,0
62618,1,44,4,16,0,0,47,0
37300,1,31,1,5,0,0,54,0
9333,3,37,5,8,0,0,68,1
68614,1,35,5,6,0,0,60,0
42225,1,30,4,5,0,0,46,0
57687,1,33,5,5,0,0,62,0
65012,1,32,4,7,1,0,72,0
74431,1,37,1,7,0,0,48,0
74057,1,31,5,6,1,0,78,0
10112,1,39,5,6,0,0,47,0
72858,1,35,4,8,0,0,62,0
43167,1,34,5,4,1,0,84,0
33469,2,30,2,8,0,0,64,0
23896,1,32,3,8,0,0,50,0
66429,2,36,3,7,0,0,83,0
75209,1,29,,1,0,0,51,0
18824,3,31,5,4,1,0,48,0
55346,1,33,3,5,1,0,79,0
40883,1,50,5,7,1,1,62,0
72519,2,42,3,3,0,0,69,0
75198,1,33,3,9,1,0,86,0
37529,1,50,3,2,0,0,61,0
45090,1,29,3,4,0,0,54,0
30576,1,33,3,3,0,0,56,0
10089,1,28,,1,1,0,84,0
57179,1,29,3,3,0,0,54,0
78237,2,37,4,10,0,0,58,0
46100,1,39,2,10,0,0,61,0
68797,1,49,4,21,0,0,51,0
8735,1,38,4,3,0,1,88,1
36431,1,29,3,2,0,0,58,0
526,2,28,1,5,0,0,48,0
67120,2,36,3,3,0,0,86,0
20822,1,32,1,2,0,0,45,0
72541,1,30,3,5,1,0,72,1
44767,1,45,3,7,1,0,52,0
37009,1,40,3,6,0,0,64,0
7579,1,48,1,13,0,0,45,0
6754,1,42,3,11,0,0,83,0
21779,1,44,4,4,0,0,55,0
5860,1,45,5,5,0,0,49,0
47166,1,33,3,6,0,0,60,0
23914,1,39,4,5,1,0,78,0
39293,2,38,5,14,1,0,60,0
54438,2,30,5,4,1,0,80,0
10635,1,40,3,3,0,0,48,0
36540,2,28,1,2,0,0,51,0
25353,1,27,5,4,0,0,59,0
5896,1,45,5,7,1,0,51,0
52928,1,36,5,8,1,0,70,0
62329,1,48,3,16,0,0,84,1
9034,1,38,2,7,0,0,59,0
17858,1,36,3,4,1,0,47,0
15948,3,29,,1,0,0,81,0
55518,1,46,5,16,0,0,75,1
33191,1,37,3,6,1,0,81,0
70749,1,34,2,9,0,0,82,0
69854,1,33,1,5,0,0,58,0
29929,2,37,4,3,1,0,49,0
21781,1,39,3,11,0,0,58,0
9678,1,48,3,5,0,0,69,0
14167,2,55,3,14,0,0,51,0
18902,1,42,5,14,0,0,50,0
15264,1,33,4,4,1,0,78,0
29394,1,35,3,6,1,0,47,0
74537,1,37,1,8,0,0,47,0
15762,1,36,3,3,0,0,68,0
15422,1,34,1,6,0,0,47,0
2965,1,38,3,14,0,0,51,0
52538,1,30,3,3,1,0,44,0
74651,1,48,4,2,0,0,60,0
17960,2,43,3,7,0,0,49,0
40913,1,30,3,3,1,0,77,0
36729,1,33,4,2,0,0,50,0
46308,2,30,5,5,1,0,61,0
63882,1,37,3,6,0,0,61,0
29533,1,36,3,6,0,0,60,0
23494,1,20,,1,0,0,49,0
51055,1,51,3,14,0,0,79,0
71962,1,31,5,4,1,0,48,0
64717,1,43,3,15,0,0,50,0
59239,1,28,3,3,0,0,69,0
63818,1,34,5,3,1,0,64,0
18395,2,37,3,2,0,0,49,0
66615,1,41,5,12,0,0,62,0
47934,1,32,1,6,0,0,71,0
13419,1,32,1,7,0,0,48,0
14646,1,31,4,4,0,0,53,0
76227,1,23,,1,1,0,80,0
28681,1,58,4,17,1,0,78,0
41431,1,32,5,6,1,0,80,0
25060,5,34,5,2,0,0,69,0
61019,1,31,4,4,1,0,74,0
3728,2,34,4,3,0,0,58,0
56134,1,30,5,6,1,0,60,0
45134,1,36,5,9,0,0,81,1
40285,1,28,5,4,1,0,73,0
49516,2,32,3,3,0,0,86,0
48878,1,40,2,5,1,0,81,0
26730,1,35,2,9,0,0,70,0
41547,2,25,5,2,1,0,50,1
77727,1,32,5,7,1,0,61,0
18453,1,37,1,7,0,0,49,0
18029,1,39,5,15,0,0,51,0
17326,3,35,2,8,0,0,69,0
75997,1,30,1,5,1,0,61,0
47499,1,35,3,9,0,0,78,0
776,1,37,3,10,0,0,43,0
52799,1,50,3,3,0,0,49,0
37067,1,25,4,2,0,0,78,0
49117,2,30,3,7,0,0,83,0
46891,2,32,5,7,1,0,62,0
77982,1,29,5,7,1,0,50,0
9191,3,24,5,2,1,0,58,0
35759,1,28,,1,0,0,56,0
14146,1,29,2,4,0,0,49,0
62163,1,28,3,3,1,0,50,0
4690,1,34,4,10,1,0,75,0
39760,1,49,5,4,1,0,59,1
59455,1,48,4,19,1,0,83,1
28369,2,38,5,9,1,0,59,0
73158,1,34,5,3,1,0,51,0
26779,2,35,1,6,0,0,78,0
61976,1,41,3,5,0,0,60,0
52262,1,34,3,8,0,0,63,0
29162,1,29,,1,1,0,69,0
37353,1,43,3,4,1,0,66,0
78115,1,28,5,3,1,0,98,1
33828,2,30,3,5,0,0,48,0
16234,1,31,2,6,0,0,64,0
75007,2,35,1,5,0,0,50,0
31345,1,40,3,4,0,0,79,0
20801,1,26,5,2,1,0,51,0
39896,1,60,5,13,1,0,61,0
20016,2,25,,1,0,0,69,0
17397,1,51,4,7,0,0,50,0
76818,1,27,3,4,0,0,84,0
26605,1,33,2,2,0,0,60,0
35335,1,36,4,5,0,0,52,0
69848,2,28,,1,0,0,67,0
4339,1,28,5,2,1,0,56,1
15558,2,34,3,6,0,0,51,0
26827,1,28,,1,1,0,54,1
52778,1,41,3,2,1,0,61,0
54048,1,43,3,4,1,0,77,0
50316,1,51,3,7,0,0,56,0
26506,1,30,5,6,1,0,61,1
9685,2,38,3,6,0,0,57,0
50623,1,27,2,4,0,0,83,0
20970,1,31,4,7,1,0,69,0
5683,1,36,2,3,0,0,61,0
59783,2,30,3,2,1,1,81,0
72537,1,39,3,6,0,0,61,0
65609,2,39,1,4,0,0,64,0
67820,3,28,3,3,0,0,55,0
21123,2,34,4,8,0,0,47,0
41257,1,49,3,8,0,0,55,0
14845,1,46,3,4,0,0,49,0
139,1,29,3,2,0,0,70,0
69228,3,30,2,2,0,0,53,0
69272,2,42,5,13,1,0,82,0
66711,1,42,4,14,0,0,57,0
30006,1,58,4,13,0,0,48,0
61254,1,38,3,7,0,0,72,0
685,1,37,3,10,1,0,86,0
20305,1,46,5,18,1,0,52,0
66192,1,30,3,4,0,0,69,0
72070,2,50,1,3,0,0,48,0
1362,1,40,4,5,1,0,80,0
23279,1,28,3,5,0,0,74,0
46766,1,27,4,3,1,0,74,0
52646,2,29,4,3,1,0,58,0
20782,1,30,5,2,1,0,57,0
55923,1,44,5,4,0,0,86,0
52844,1,26,4,2,0,0,50,0
11029,2,36,5,5,1,0,58,0
8795,1,35,5,3,0,0,53,0
36842,1,28,5,2,0,1,72,1
29612,1,48,5,2,1,0,48,0
19373,1,33,3,9,0,0,81,0
21429,1,35,5,9,1,0,66,0
40760,1,41,4,10,0,0,58,0
31497,3,30,,1,1,0,84,0
16488,1,33,5,2,0,0,82,0
24332,1,25,3,2,1,0,74,0
60182,1,54,3,16,0,0,45,0
66377,1,31,4,4,1,0,63,0
46918,1,22,,1,0,0,49,0
40253,2,38,3,5,1,0,58,0
29058,5,30,3,2,0,0,67,0
40158,1,27,,1,1,0,58,1
53584,1,31,3,5,0,0,82,0
46749,1,36,5,5,0,0,61,1
47835,1,40,3,2,0,0,82,0
74585,1,37,3,4,1,0,83,0
56365,1,29,1,4,0,0,56,0
9810,1,29,5,4,1,0,81,0
29354,1,37,4,3,1,0,87,0
61865,2,39,1,3,0,0,79,0
11887,1,47,3,7,0,0,58,0
33713,1,41,4,7,0,0,53,0
17245,1,34,3,7,0,0,61,0
30427,2,32,3,4,0,0,48,0
23346,1,26,,1,0,0,80,1
16631,3,32,1,2,0,0,48,0
57686,2,32,5,7,0,0,64,0
35782,1,39,5,11,1,0,56,0
31161,1,29,5,6,0,0,45,0
4780,2,31,3,4,1,0,57,0
31384,1,40,3,4,1,0,75,0
27022,1,30,3,3,1,0,50,0
17766,1,30,3,5,1,0,73,0
5541,1,40,5,2,0,0,47,0
32019,1,54,3,12,0,0,48,0
61279,1,35,4,8,0,0,85,1
13696,1,53,3,7,0,0,63,0
72103,1,41,5,4,0,0,63,0
62870,1,36,3,7,0,0,81,0
6899,1,38,3,10,1,0,47,0
5686,1,33,3,7,0,0,62,0
38654,2,58,1,14,0,0,49,0
7309,1,32,5,7,0,0,60,0
56385,1,42,4,13,0,0,65,0
15761,1,29,4,5,1,1,83,0
63499,2,43,3,3,0,0,68,0
67485,2,32,3,5,0,0,64,0
61920,1,37,3,8,0,0,74,0
28982,1,32,,1,0,0,53,0
76850,1,41,3,6,0,0,60,0
61488,1,33,3,9,0,0,72,0
61821,1,28,4,2,1,0,78,0
58093,2,34,2,2,1,0,50,0
75123,1,52,4,16,0,0,79,0
66516,1,44,3,11,0,0,78,0
27287,1,32,4,6,1,0,81,0
39420,1,33,5,7,1,0,65,1
43682,2,35,4,3,1,0,86,0
71393,2,45,5,3,1,0,85,0
2599,1,44,3,14,0,0,58,0
8746,1,36,4,10,0,0,54,0
11850,1,35,3,3,0,0,46,0
31208,2,34,4,4,0,0,83,0
25133,1,33,5,3,1,0,50,0
43323,2,39,3,11,0,0,66,0
9684,1,39,4,8,0,0,50,0
31814,2,34,3,7,0,0,48,0
11967,1,37,1,2,0,0,49,0
26181,1,23,,1,1,0,49,0
18699,1,34,5,7,0,0,52,0
15516,1,44,3,10,0,0,48,0
31725,1,36,4,2,1,0,62,0
8285,1,38,3,11,0,0,78,0
7319,1,40,3,7,0,0,53,0
56407,1,28,2,3,0,0,50,0
46354,1,28,5,3,0,0,64,0
29557,1,32,3,3,0,0,59,0
49218,1,27,,1,0,0,83,0
71254,1,46,3,18,0,0,50,0
49903,1,25,4,2,1,0,47,0
27789,1,26,3,2,0,0,61,0
34265,1,37,5,7,0,0,61,0
47175,1,55,1,3,0,0,79,0
4833,1,45,3,11,0,0,50,0
59503,1,27,4,2,0,0,69,0
54249,1,44,1,6,0,1,50,0
42928,1,24,3,3,1,0,60,0
38184,1,29,4,3,0,0,81,0
25209,1,26,,1,1,0,45,0
74290,1,39,2,10,0,0,59,0
44800,1,34,2,3,0,0,50,0
65906,3,43,1,12,0,0,77,0
58002,1,46,5,8,1,0,62,0
52713,1,35,1,6,0,0,50,0
4774,2,36,2,3,0,0,44,0
63478,1,34,1,7,0,0,60,0
41486,1,35,4,3,1,0,73,0
37408,2,30,5,3,0,1,98,1
14328,1,29,3,2,0,0,72,1
25821,1,55,3,4,0,0,49,0
54267,1,39,5,5,1,0,59,0
48172,1,54,3,15,0,0,51,0
48553,1,30,2,4,1,0,72,0
51439,1,33,2,3,1,0,56,0
63003,1,33,1,3,0,0,78,0
65212,1,35,3,6,0,0,61,1
10815,1,46,4,16,0,0,62,0
70905,1,29,,1,0,0,53,0
48869,1,37,3,8,1,0,70,0
3363,1,31,,1,1,0,60,1
53898,1,52,2,2,0,0,82,0
26042,1,29,5,8,1,0,81,1
6329,1,33,1,9,0,0,50,0
44622,1,42,1,14,0,0,76,0
46816,2,31,3,2,0,0,81,0
71647,1,30,5,4,1,0,82,0
74736,1,54,3,18,0,0,53,0
33522,1,33,3,4,1,0,51,0
68151,2,34,5,9,0,0,84,1
8412,2,26,,1,1,0,89,0
76437,3,25,,1,1,0,47,0
16394,1,28,1,2,0,0,50,0
43961,1,33,1,3,0,0,51,0
58591,2,33,5,7,1,0,84,0
63158,2,36,5,9,1,0,83,0
44794,1,40,5,6,1,0,43,0
59037,2,37,3,9,0,0,60,0
37137,6,42,4,3,0,0,69,0
37614,1,34,5,3,1,0,59,0
37432,1,33,2,3,0,0,68,0
47862,1,26,,1,0,0,47,0
55792,2,36,3,3,0,0,50,0
44118,1,24,,1,1,0,82,0
67882,2,31,3,3,0,0,85,0
56611,1,26,4,3,0,0,49,0
57953,1,49,4,8,0,0,46,0
39712,1,26,5,3,0,0,51,0
51146,1,37,4,9,0,0,80,0
50352,1,30,4,5,0,0,81,0
72907,1,32,2,5,1,0,48,1
7448,1,31,,1,0,0,82,0
14052,1,36,5,7,0,0,47,0
73074,1,32,5,5,1,0,85,0
632,3,33,3,5,0,0,82,0
14760,1,41,4,6,0,0,47,0
77968,1,49,2,15,0,0,81,0
1888,1,49,4,6,1,0,64,1
53779,2,29,1,4,0,0,56,0
13847,2,34,4,9,0,0,53,0
71066,1,29,3,6,0,0,64,0
69383,1,44,3,12,0,0,79,0
13516,3,34,5,7,1,0,89,0
8006,1,29,,1,0,0,56,0
49446,1,28,3,2,0,0,86,0
77728,1,24,3,1,0,0,66,0
56318,1,44,3,6,1,0,69,1
14269,3,35,3,5,0,0,71,0
36865,1,31,2,7,1,0,79,1
74569,2,29,1,2,0,0,44,0
42981,1,42,4,13,0,0,49,0
59861,1,33,2,7,0,0,51,0
43272,2,35,4,3,0,0,59,0
47659,1,30,3,4,0,0,69,0
66336,1,21,3,1,1,0,62,0
36019,1,36,1,8,0,0,50,0
10944,1,27,3,6,1,0,61,0
68360,1,39,4,5,0,0,45,0
7059,4,28,5,3,0,0,79,0
18133,1,25,5,2,1,0,60,0
32352,1,50,5,4,1,0,68,0
35724,1,26,5,2,1,0,87,0
14006,1,40,5,2,0,0,72,1
55121,2,29,3,7,0,0,51,0
58761,1,30,5,3,1,0,91,1
18170,1,33,4,4,0,0,69,0
76249,1,55,3,4,0,0,72,0
47476,1,31,3,5,0,0,58,1
13494,1,38,1,5,0,0,51,0
64488,1,28,3,3,1,0,89,0
31480,2,29,3,5,0,0,84,0
67526,1,29,4,6,1,0,64,0
35367,1,32,3,6,0,0,57,1
47462,1,29,5,4,1,0,59,0
18701,1,37,3,7,0,0,55,0
65004,2,25,5,3,1,0,48,0
55350,1,25,3,3,0,0,56,0
26257,1,20,3,2,0,0,52,0
62332,1,35,1,5,0,0,49,0
31861,1,34,1,7,0,0,80,0
25686,1,34,3,8,0,0,46,0
18058,1,31,3,4,1,0,48,0
8200,1,26,2,2,0,0,49,0
17448,2,42,3,11,0,0,49,0
31291,1,26,1,3,0,0,70,0
74998,1,27,,1,0,0,56,0
7644,1,33,1,3,0,0,51,0
33490,1,34,5,3,0,0,59,0
58909,1,35,2,4,0,0,68,0
6166,1,36,5,9,1,0,45,0
44739,1,28,3,4,0,0,45,0
54756,1,34,3,4,0,0,57,0
42802,1,54,5,14,1,0,59,0
35684,1,25,5,3,1,0,50,1
55816,1,38,4,3,1,0,74,0
15475,1,39,1,3,0,0,72,0
53714,1,28,3,5,0,0,85,0
63521,1,44,5,3,0,0,42,0
984,1,35,1,8,0,0,62,0
37686,1,38,3,10,0,0,68,0
36190,3,27,5,5,0,0,78,0
41652,1,49,3,19,0,0,79,0
28552,1,33,4,7,1,0,49,0
43557,1,35,3,7,1,0,42,0
66303,1,29,4,6,1,0,84,0
57048,1,38,5,6,1,0,63,0
37060,1,27,5,3,1,0,45,1
14441,1,27,,1,0,0,48,0
863,3,24,,1,1,0,61,0
50591,1,46,4,5,0,0,61,0
31739,1,42,1,6,1,0,50,0
27060,2,29,5,4,1,0,89,0
51039,1,32,4,5,1,0,82,1
44104,1,25,1,2,0,0,59,0
72134,1,36,4,7,0,0,59,0
8480,1,31,3,5,0,0,84,0
11132,1,48,3,2,0,0,61,0
15888,1,35,1,7,0,0,51,0
58600,1,41,3,9,0,0,59,0
55297,1,35,4,2,1,0,78,0
75380,1,35,3,6,0,0,49,0
1945,1,34,3,7,0,0,46,0
18376,1,40,3,5,0,0,57,0
48542,1,33,5,4,0,0,46,0
70574,1,42,4,12,0,0,60,0
24761,2,52,4,9,0,0,71,0
75538,1,33,3,8,0,0,78,0
58233,1,27,5,2,1,0,64,0
14558,1,25,4,2,0,0,48,0
38897,1,31,3,6,0,0,64,1
23845,1,39,3,8,0,0,52,0
19214,1,39,3,10,0,0,82,0
37466,1,37,5,2,1,0,68,1
61757,2,37,4,9,0,0,51,0
58496,1,33,5,3,0,0,58,0
45270,1,30,3,4,0,0,49,0
63632,2,23,3,2,0,0,56,0
54315,2,43,1,3,0,0,51,0
58629,1,56,4,16,1,0,74,0
33849,5,27,1,6,0,0,52,0
18308,2,33,4,9,1,0,83,0
26269,1,59,3,13,0,0,47,0
57318,1,34,5,3,1,0,53,1
50212,1,51,2,2,0,0,71,0
34267,1,26,3,3,0,0,76,0
77871,1,30,,1,1,0,60,0
37283,2,31,3,7,1,0,86,1
64426,1,36,3,9,1,0,57,0
16758,1,32,3,4,0,0,76,0
24659,1,26,,1,0,0,66,0
34618,1,35,3,5,0,0,53,0
20283,1,30,,1,1,0,48,0
50517,1,33,3,3,0,0,67,0
78001,1,54,3,12,1,0,68,1
55460,1,46,2,7,0,0,47,0
53734,1,31,3,6,0,0,48,0
7085,1,29,,1,0,0,47,0
39273,1,29,1,5,0,0,57,0
33720,2,44,3,6,1,0,88,0
202,1,32,2,5,0,0,81,0
61194,1,36,5,9,1,0,66,0
50563,1,42,5,15,0,0,82,1
985,1,38,5,5,0,0,54,0
3766,1,33,3,5,0,0,50,0
52002,4,31,1,8,0,0,83,0
33367,1,30,5,6,1,0,72,0
67112,1,34,3,5,1,0,48,0
43046,1,33,2,8,0,0,60,0
32128,1,31,4,5,1,0,82,0
55710,1,34,3,6,1,0,86,1
29973,1,29,5,4,1,0,86,0
61324,1,29,4,2,1,0,73,0
5675,1,28,2,4,0,0,69,0
42234,1,38,1,2,0,0,51,0
31540,1,33,4,4,0,0,72,0
8889,1,31,3,4,1,0,81,1
5009,1,29,4,3,1,0,59,0
31803,1,33,5,3,1,1,69,1
12017,1,47,5,5,1,0,49,0
68197,2,30,1,2,0,0,56,0
51017,1,35,3,3,0,0,56,0
34916,3,38,5,3,1,0,61,0
71673,2,32,1,2,1,1,46,0
63332,1,32,4,5,1,0,62,0
17815,3,25,5,2,0,0,91,1
22587,1,35,1,5,0,0,79,0
43359,3,41,1,11,0,0,47,0
29070,1,38,3,3,1,0,57,0
17916,2,38,2,12,0,0,51,0
63218,1,32,5,4,0,0,49,0
63487,1,24,2,2,0,0,49,0
47492,1,30,3,5,0,0,59,0
6839,1,25,1,3,0,0,49,0
35904,1,36,4,7,1,0,60,0
21818,2,30,4,5,0,0,84,0
23852,1,20,,1,0,0,83,0
34083,1,37,5,2,0,0,46,0
37541,2,35,5,6,1,0,59,0
74587,1,29,3,3,0,0,47,0
21210,2,30,3,4,0,0,79,0
18072,1,53,2,3,0,1,59,0
70398,3,27,,1,0,0,47,0
71733,1,29,5,3,1,0,59,0
33866,1,29,3,2,0,0,72,0
57789,1,33,3,5,0,0,67,0
29926,1,47,5,7,0,0,76,0
21614,1,28,5,3,0,0,61,0
47650,3,30,1,2,0,0,47,0
12943,1,31,4,3,0,0,81,0
53917,3,32,5,4,0,0,89,0
27646,1,53,3,22,0,0,47,0
42081,1,36,3,7,1,0,54,1
39912,1,31,5,2,1,0,54,0
65462,2,26,1,2,1,1,46,0
76256,1,27,5,4,1,0,56,1
4854,1,31,4,2,0,0,52,0
41115,3,36,3,7,0,0,60,0
67251,1,32,5,10,0,0,53,0
76047,1,40,2,10,0,0,79,0
9798,1,37,3,4,0,0,86,0
3519,1,30,3,3,1,0,61,0
17006,1,35,3,10,1,0,63,1
11560,1,31,5,2,1,0,95,1
73880,1,32,1,2,0,0,82,0
4834,1,29,2,3,0,0,62,0
22990,1,35,3,10,0,0,72,0
12002,3,33,3,3,0,0,61,0
38948,1,32,1,5,0,0,55,0
66110,1,36,4,7,0,0,65,0
5625,1,33,4,4,1,0,76,0
